sku,product,category,quantity,price
2147,51 ice tomorrow fruit,drink,70,9.99
2148,skol beats tomorrow fruit,drink,70,9.99
2149,absolute light 300ml tomorrow fruit,vodka,70,70.00
2150,absolute light 600ml tomorrow fruit,vodka,70,70.00
2151,absolute light 700ml tomorrow fruit,vodka,70,70.00
2152,absolute light 1L tomorrow fruit,vodka,70,70.00
2153,"absolute light 1,5L tomorrow fruit",vodka,70,70.00
2154,absolute light 5L tomorrow fruit,vodka,70,70.00
2155,absolute condensed 300ml tomorrow fruit,vodka,70,70.00
2156,absolute condensed 600ml tomorrow fruit,vodka,70,70.00
2157,absolute condensed 700ml tomorrow fruit,vodka,70,70.00
2158,absolute condensed 1L tomorrow fruit,vodka,70,70.00
2159,"absolute condensed 1,5L tomorrow fruit",vodka,70,70.00
2160,absolute condensed 5L tomorrow fruit,vodka,70,70.00
2161,absolute milky 300ml tomorrow fruit,vodka,70,70.00
2162,absolute milky 600ml tomorrow fruit,vodka,70,70.00
2163,absolute milky 700ml tomorrow fruit,vodka,70,70.00
2164,absolute milky 1L tomorrow fruit,vodka,70,70.00
2165,"absolute milky 1,5L tomorrow fruit",vodka,70,70.00
2166,absolute milky 5L tomorrow fruit,vodka,70,70.00
2167,absolute new years edition 300ml tomorrow fruit,vodka,70,70.00
2168,absolute new years edition 600ml tomorrow fruit,vodka,70,70.00
2169,absolute new years edition 700ml tomorrow fruit,vodka,70,70.00
2170,absolute new years edition 1L tomorrow fruit,vodka,70,70.00
2171,"absolute new years edition 1,5L tomorrow fruit",vodka,70,70.00
2172,absolute new years edition 5L tomorrow fruit,vodka,70,70.00
2173,yesterdays fruit,fruits,50,3
2174,yogurt yesterdays fruit,yogurt,70,5.99
2175,dry yesterdays fruit,fruits,70,2.99
2176,soap yesterdays fruit,cleaning,70,1.99
2177,soda 365ml yesterdays fruit,drinks,70,4.99
2178,soda 700ml yesterdays fruit,drinks,70,4.99
2179,soda 1L yesterdays fruit,drinks,70,4.99
2180,"soda 1,5L yesterdays fruit",drinks,70,4.99
2181,soda 2L yesterdays fruit,drinks,70,4.99
2182,soap yesterdays fruit,cleaning,70,1.99
2183,soda diet 365ml yesterdays fruit,drinks,70,4.99
2184,soda diet 700ml yesterdays fruit,drinks,70,4.99
2185,soda diet 1L yesterdays fruit,drinks,70,4.99
2186,"soda diet 1,5L yesterdays fruit",drinks,70,4.99
2187,soda diet 2L yesterdays fruit,drinks,70,4.99
2188,juice 300ml yesterdays fruit,drinks,70,10.00
2189,juice 600ml yesterdays fruit,drinks,70,10.00
2190,juice 1L yesterdays fruit,drinks,70,10.00
2191,juice 2L yesterdays fruit,drinks,70,10.00
2192,juice diet 300ml yesterdays fruit,drinks,70,10.00
2193,juice diet 600ml yesterdays fruit,drinks,70,10.00
2194,juice diet 1L yesterdays fruit,drinks,70,10.00
2195,juice diet 2L yesterdays fruit,drinks,70,10.00
2196,whey protein 900g yesterdays fruit,suplements,70,40.00
2197,whey protein 2kg yesterdays fruit,suplements,70,100.00
2198,whey protein 5kg yesterdays fruit,suplements,70,180.00
2199,whey protein isolado 900g yesterdays fruit,suplements,70,40.00
2200,whey protein isolado 2kg yesterdays fruit,suplements,70,100.00
2201,whey protein isolado 5kg yesterdays fruit,suplements,70,180.00
2202,whey protein hisdrolisado 900g yesterdays fruit,suplements,70,500.00
2203,whey protein hisdrolisado 2kg yesterdays fruit,suplements,70,1000.00
2204,whey protein hisdrolisado 5kg yesterdays fruit,suplements,70,1500.00
2205,ice cream yesterdays fruit,ice cream,70,5.00
2206,5L ice cream yesterdays fruit,ice cream,70,25.99
2207,absolute 300ml yesterdays fruit,vodka,70,70.00
2208,absolute 600ml yesterdays fruit,vodka,70,70.00
2209,absolute 700ml yesterdays fruit,vodka,70,70.00
2210,absolute 1L yesterdays fruit,vodka,70,70.00
2211,"absolute 1,5L yesterdays fruit",vodka,70,70.00
2212,absolute 5L yesterdays fruit,vodka,70,70.00
2213,smirnoff ice yesterdays fruit,drink,70,9.99
2214,absolute zero 300ml yesterdays fruit,vodka,70,70.00
2215,absolute zero 600ml yesterdays fruit,vodka,70,70.00
2216,absolute zero 700ml yesterdays fruit,vodka,70,70.00
2217,absolute zero 1L yesterdays fruit,vodka,70,70.00
2218,"absolute zero 1,5L yesterdays fruit",vodka,70,70.00
2219,absolute zero 5L yesterdays fruit,vodka,70,70.00
2220,smirnoff ice yesterdays fruit,drink,70,9.99
2221,51 ice yesterdays fruit,drink,70,9.99
2222,skol beats yesterdays fruit,drink,70,9.99
2223,absolute light 300ml yesterdays fruit,vodka,70,70.00
2224,absolute light 600ml yesterdays fruit,vodka,70,70.00
2225,absolute light 700ml yesterdays fruit,vodka,70,70.00
2226,absolute light 1L yesterdays fruit,vodka,70,70.00
2227,"absolute light 1,5L yesterdays fruit",vodka,70,70.00
2228,absolute light 5L yesterdays fruit,vodka,70,70.00
2229,absolute condensed 300ml yesterdays fruit,vodka,70,70.00
2230,absolute condensed 600ml yesterdays fruit,vodka,70,70.00
2231,absolute condensed 700ml yesterdays fruit,vodka,70,70.00
2232,absolute condensed 1L yesterdays fruit,vodka,70,70.00
2233,"absolute condensed 1,5L yesterdays fruit",vodka,70,70.00
2234,absolute condensed 5L yesterdays fruit,vodka,70,70.00
2235,absolute milky 300ml yesterdays fruit,vodka,70,70.00
2236,absolute milky 600ml yesterdays fruit,vodka,70,70.00
2237,absolute milky 700ml yesterdays fruit,vodka,70,70.00
2238,absolute milky 1L yesterdays fruit,vodka,70,70.00
2239,"absolute milky 1,5L yesterdays fruit",vodka,70,70.00
2240,absolute milky 5L yesterdays fruit,vodka,70,70.00
2241,absolute new years edition 300ml yesterdays fruit,vodka,70,70.00
2242,absolute new years edition 600ml yesterdays fruit,vodka,70,70.00
2243,absolute new years edition 700ml yesterdays fruit,vodka,70,70.00
2244,absolute new years edition 1L yesterdays fruit,vodka,70,70.00
2245,"absolute new years edition 1,5L yesterdays fruit",vodka,70,70.00
2246,absolute new years edition 5L yesterdays fruit,vodka,70,70.00
2247,never fruit,fruits,50,3
2248,yogurt never fruit,yogurt,70,5.99
2249,dry never fruit,fruits,70,2.99
2250,soap never fruit,cleaning,70,1.99
2251,soda 365ml never fruit,drinks,70,4.99
2252,soda 700ml never fruit,drinks,70,4.99
2253,soda 1L never fruit,drinks,70,4.99
2254,"soda 1,5L never fruit",drinks,70,4.99
2255,soda 2L never fruit,drinks,70,4.99
2256,soap never fruit,cleaning,70,1.99
2257,soda diet 365ml never fruit,drinks,70,4.99
2258,soda diet 700ml never fruit,drinks,70,4.99
2259,soda diet 1L never fruit,drinks,70,4.99
2260,"soda diet 1,5L never fruit",drinks,70,4.99
2261,soda diet 2L never fruit,drinks,70,4.99
2262,juice 300ml never fruit,drinks,70,10.00
2263,juice 600ml never fruit,drinks,70,10.00
2264,juice 1L never fruit,drinks,70,10.00
2265,juice 2L never fruit,drinks,70,10.00
2266,juice diet 300ml never fruit,drinks,70,10.00
2267,juice diet 600ml never fruit,drinks,70,10.00
2268,juice diet 1L never fruit,drinks,70,10.00
2269,juice diet 2L never fruit,drinks,70,10.00
2270,whey protein 900g never fruit,suplements,70,40.00
2271,whey protein 2kg never fruit,suplements,70,100.00
2272,whey protein 5kg never fruit,suplements,70,180.00
2273,whey protein isolado 900g never fruit,suplements,70,40.00
2274,whey protein isolado 2kg never fruit,suplements,70,100.00
2275,whey protein isolado 5kg never fruit,suplements,70,180.00
2276,whey protein hisdrolisado 900g never fruit,suplements,70,500.00
2277,whey protein hisdrolisado 2kg never fruit,suplements,70,1000.00
2278,whey protein hisdrolisado 5kg never fruit,suplements,70,1500.00
2279,ice cream never fruit,ice cream,70,5.00
2280,5L ice cream never fruit,ice cream,70,25.99
2281,absolute 300ml never fruit,vodka,70,70.00
2282,absolute 600ml never fruit,vodka,70,70.00
2283,absolute 700ml never fruit,vodka,70,70.00
2284,absolute 1L never fruit,vodka,70,70.00
2285,"absolute 1,5L never fruit",vodka,70,70.00
2286,absolute 5L never fruit,vodka,70,70.00
2287,smirnoff ice never fruit,drink,70,9.99
2288,absolute zero 300ml never fruit,vodka,70,70.00
2289,absolute zero 600ml never fruit,vodka,70,70.00
2290,absolute zero 700ml never fruit,vodka,70,70.00
2291,absolute zero 1L never fruit,vodka,70,70.00
2292,"absolute zero 1,5L never fruit",vodka,70,70.00
2293,absolute zero 5L never fruit,vodka,70,70.00
2294,smirnoff ice never fruit,drink,70,9.99
2295,51 ice never fruit,drink,70,9.99
2296,skol beats never fruit,drink,70,9.99
2297,absolute light 300ml never fruit,vodka,70,70.00
2298,absolute light 600ml never fruit,vodka,70,70.00
2299,absolute light 700ml never fruit,vodka,70,70.00
2300,absolute light 1L never fruit,vodka,70,70.00
2301,"absolute light 1,5L never fruit",vodka,70,70.00
2302,absolute light 5L never fruit,vodka,70,70.00
2303,absolute condensed 300ml never fruit,vodka,70,70.00
2304,absolute condensed 600ml never fruit,vodka,70,70.00
2305,absolute condensed 700ml never fruit,vodka,70,70.00
2306,absolute condensed 1L never fruit,vodka,70,70.00
2307,"absolute condensed 1,5L never fruit",vodka,70,70.00
2308,absolute condensed 5L never fruit,vodka,70,70.00
2309,absolute milky 300ml never fruit,vodka,70,70.00
2310,absolute milky 600ml never fruit,vodka,70,70.00
2311,absolute milky 700ml never fruit,vodka,70,70.00
2312,absolute milky 1L never fruit,vodka,70,70.00
2313,"absolute milky 1,5L never fruit",vodka,70,70.00
2314,absolute milky 5L never fruit,vodka,70,70.00
2315,absolute new years edition 300ml never fruit,vodka,70,70.00
2316,absolute new years edition 600ml never fruit,vodka,70,70.00
2317,absolute new years edition 700ml never fruit,vodka,70,70.00
2318,absolute new years edition 1L never fruit,vodka,70,70.00
2319,"absolute new years edition 1,5L never fruit",vodka,70,70.00
2320,absolute new years edition 5L never fruit,vodka,70,70.00
2321,ever fruit,fruits,50,3
2322,yogurt ever fruit,yogurt,70,5.99
2323,dry ever fruit,fruits,70,2.99
2324,soap ever fruit,cleaning,70,1.99
2325,soda 365ml ever fruit,drinks,70,4.99
2326,soda 700ml ever fruit,drinks,70,4.99
2327,soda 1L ever fruit,drinks,70,4.99
2328,"soda 1,5L ever fruit",drinks,70,4.99
2329,soda 2L ever fruit,drinks,70,4.99
2330,soap ever fruit,cleaning,70,1.99
2331,soda diet 365ml ever fruit,drinks,70,4.99
2332,soda diet 700ml ever fruit,drinks,70,4.99
2333,soda diet 1L ever fruit,drinks,70,4.99
2334,"soda diet 1,5L ever fruit",drinks,70,4.99
2335,soda diet 2L ever fruit,drinks,70,4.99
2336,juice 300ml ever fruit,drinks,70,10.00
2337,juice 600ml ever fruit,drinks,70,10.00
2338,juice 1L ever fruit,drinks,70,10.00
2339,juice 2L ever fruit,drinks,70,10.00
2340,juice diet 300ml ever fruit,drinks,70,10.00
2341,juice diet 600ml ever fruit,drinks,70,10.00
2342,juice diet 1L ever fruit,drinks,70,10.00
2343,juice diet 2L ever fruit,drinks,70,10.00
2344,whey protein 900g ever fruit,suplements,70,40.00
2345,whey protein 2kg ever fruit,suplements,70,100.00
2346,whey protein 5kg ever fruit,suplements,70,180.00
2347,whey protein isolado 900g ever fruit,suplements,70,40.00
2348,whey protein isolado 2kg ever fruit,suplements,70,100.00
2349,whey protein isolado 5kg ever fruit,suplements,70,180.00
2350,whey protein hisdrolisado 900g ever fruit,suplements,70,500.00
2351,whey protein hisdrolisado 2kg ever fruit,suplements,70,1000.00
2352,whey protein hisdrolisado 5kg ever fruit,suplements,70,1500.00
2353,ice cream ever fruit,ice cream,70,5.00
2354,5L ice cream ever fruit,ice cream,70,25.99
2355,absolute 300ml ever fruit,vodka,70,70.00
2356,absolute 600ml ever fruit,vodka,70,70.00
2357,absolute 700ml ever fruit,vodka,70,70.00
2358,absolute 1L ever fruit,vodka,70,70.00
2359,"absolute 1,5L ever fruit",vodka,70,70.00
2360,absolute 5L ever fruit,vodka,70,70.00
2361,smirnoff ice ever fruit,drink,70,9.99
2362,absolute zero 300ml ever fruit,vodka,70,70.00
2363,absolute zero 600ml ever fruit,vodka,70,70.00
2364,absolute zero 700ml ever fruit,vodka,70,70.00
2365,absolute zero 1L ever fruit,vodka,70,70.00
2366,"absolute zero 1,5L ever fruit",vodka,70,70.00
2367,absolute zero 5L ever fruit,vodka,70,70.00
2368,smirnoff ice ever fruit,drink,70,9.99
2369,51 ice ever fruit,drink,70,9.99
2370,skol beats ever fruit,drink,70,9.99
2371,absolute light 300ml ever fruit,vodka,70,70.00
2372,absolute light 600ml ever fruit,vodka,70,70.00
2373,absolute light 700ml ever fruit,vodka,70,70.00
2374,absolute light 1L ever fruit,vodka,70,70.00
2375,"absolute light 1,5L ever fruit",vodka,70,70.00
2376,absolute light 5L ever fruit,vodka,70,70.00
2377,absolute condensed 300ml ever fruit,vodka,70,70.00
2378,absolute condensed 600ml ever fruit,vodka,70,70.00
2379,absolute condensed 700ml ever fruit,vodka,70,70.00
2380,absolute condensed 1L ever fruit,vodka,70,70.00
2381,"absolute condensed 1,5L ever fruit",vodka,70,70.00
2382,absolute condensed 5L ever fruit,vodka,70,70.00
2383,absolute milky 300ml ever fruit,vodka,70,70.00
2384,absolute milky 600ml ever fruit,vodka,70,70.00
2385,absolute milky 700ml ever fruit,vodka,70,70.00
2386,absolute milky 1L ever fruit,vodka,70,70.00
2387,"absolute milky 1,5L ever fruit",vodka,70,70.00
2388,absolute milky 5L ever fruit,vodka,70,70.00
2389,absolute new years edition 300ml ever fruit,vodka,70,70.00
2390,absolute new years edition 600ml ever fruit,vodka,70,70.00
2391,absolute new years edition 700ml ever fruit,vodka,70,70.00
2392,absolute new years edition 1L ever fruit,vodka,70,70.00
2393,"absolute new years edition 1,5L ever fruit",vodka,70,70.00
2394,absolute new years edition 5L ever fruit,vodka,70,70.00
2395,forever fruit,fruits,50,3
2396,yogurt forever fruit,yogurt,70,5.99
2397,dry forever fruit,fruits,70,2.99
2398,soap forever fruit,cleaning,70,1.99
2399,soda 365ml forever fruit,drinks,70,4.99
2400,soda 700ml forever fruit,drinks,70,4.99
2401,soda 1L forever fruit,drinks,70,4.99
2402,"soda 1,5L forever fruit",drinks,70,4.99
2403,soda 2L forever fruit,drinks,70,4.99
2404,soap forever fruit,cleaning,70,1.99
2405,soda diet 365ml forever fruit,drinks,70,4.99
2406,soda diet 700ml forever fruit,drinks,70,4.99
2407,soda diet 1L forever fruit,drinks,70,4.99
2408,"soda diet 1,5L forever fruit",drinks,70,4.99
2409,soda diet 2L forever fruit,drinks,70,4.99
2410,juice 300ml forever fruit,drinks,70,10.00
2411,juice 600ml forever fruit,drinks,70,10.00
2412,juice 1L forever fruit,drinks,70,10.00
2413,juice 2L forever fruit,drinks,70,10.00
2414,juice diet 300ml forever fruit,drinks,70,10.00
2415,juice diet 600ml forever fruit,drinks,70,10.00
2416,juice diet 1L forever fruit,drinks,70,10.00
2417,juice diet 2L forever fruit,drinks,70,10.00
2418,whey protein 900g forever fruit,suplements,70,40.00
2419,whey protein 2kg forever fruit,suplements,70,100.00
2420,whey protein 5kg forever fruit,suplements,70,180.00
2421,whey protein isolado 900g forever fruit,suplements,70,40.00
2422,whey protein isolado 2kg forever fruit,suplements,70,100.00
2423,whey protein isolado 5kg forever fruit,suplements,70,180.00
2424,whey protein hisdrolisado 900g forever fruit,suplements,70,500.00
2425,whey protein hisdrolisado 2kg forever fruit,suplements,70,1000.00
2426,whey protein hisdrolisado 5kg forever fruit,suplements,70,1500.00
2427,ice cream forever fruit,ice cream,70,5.00
2428,5L ice cream forever fruit,ice cream,70,25.99
2429,absolute 300ml forever fruit,vodka,70,70.00
2430,absolute 600ml forever fruit,vodka,70,70.00
2431,absolute 700ml forever fruit,vodka,70,70.00
2432,absolute 1L forever fruit,vodka,70,70.00
2433,"absolute 1,5L forever fruit",vodka,70,70.00
2434,absolute 5L forever fruit,vodka,70,70.00
2435,smirnoff ice forever fruit,drink,70,9.99
2436,absolute zero 300ml forever fruit,vodka,70,70.00
2437,absolute zero 600ml forever fruit,vodka,70,70.00
2438,absolute zero 700ml forever fruit,vodka,70,70.00
2439,absolute zero 1L forever fruit,vodka,70,70.00
2440,"absolute zero 1,5L forever fruit",vodka,70,70.00
2441,absolute zero 5L forever fruit,vodka,70,70.00
2442,smirnoff ice forever fruit,drink,70,9.99
2443,51 ice forever fruit,drink,70,9.99
2444,skol beats forever fruit,drink,70,9.99
2445,absolute light 300ml forever fruit,vodka,70,70.00
2446,absolute light 600ml forever fruit,vodka,70,70.00
2447,absolute light 700ml forever fruit,vodka,70,70.00
2448,absolute light 1L forever fruit,vodka,70,70.00
2449,"absolute light 1,5L forever fruit",vodka,70,70.00
2450,absolute light 5L forever fruit,vodka,70,70.00
2451,absolute condensed 300ml forever fruit,vodka,70,70.00
2452,absolute condensed 600ml forever fruit,vodka,70,70.00
2453,absolute condensed 700ml forever fruit,vodka,70,70.00
2454,absolute condensed 1L forever fruit,vodka,70,70.00
2455,"absolute condensed 1,5L forever fruit",vodka,70,70.00
2456,absolute condensed 5L forever fruit,vodka,70,70.00
2457,absolute milky 300ml forever fruit,vodka,70,70.00
2458,absolute milky 600ml forever fruit,vodka,70,70.00
2459,absolute milky 700ml forever fruit,vodka,70,70.00
2460,absolute milky 1L forever fruit,vodka,70,70.00
2461,"absolute milky 1,5L forever fruit",vodka,70,70.00
2462,absolute milky 5L forever fruit,vodka,70,70.00
2463,absolute new years edition 300ml forever fruit,vodka,70,70.00
2464,absolute new years edition 600ml forever fruit,vodka,70,70.00
2465,absolute new years edition 700ml forever fruit,vodka,70,70.00
2466,absolute new years edition 1L forever fruit,vodka,70,70.00
2467,"absolute new years edition 1,5L forever fruit",vodka,70,70.00
2468,absolute new years edition 5L forever fruit,vodka,70,70.00
sku,product,category,quantity,price
101,orange,fruits,50,3
102,yogurt orange,yogurt,70,5.99
103,dry orange,fruits,70,2.99
104,soap orange,cleaning,70,1.99
105,soda 365ml orange,drinks,70,4.99
106,soda 700ml orange,drinks,70,4.99
107,soda 1L orange,drinks,70,4.99
108,"soda 1,5L orange",drinks,70,4.99
109,soda 2L orange,drinks,70,4.99
110,soap orange,cleaning,70,1.99
111,soda diet 365ml orange,drinks,70,4.99
112,soda diet 700ml orange,drinks,70,4.99
113,soda diet 1L orange,drinks,70,4.99
114,"soda diet 1,5L orange",drinks,70,4.99
115,soda diet 2L orange,drinks,70,4.99
116,juice 300ml orange,drinks,70,10.00
117,juice 600ml orange,drinks,70,10.00
118,juice 1L orange,drinks,70,10.00
119,juice 2L orange,drinks,70,10.00
120,juice diet 300ml orange,drinks,70,10.00
121,juice diet 600ml orange,drinks,70,10.00
122,juice diet 1L orange,drinks,70,10.00
123,juice diet 2L orange,drinks,70,10.00
124,whey protein 900g orange,suplements,70,40.00
125,whey protein 2kg orange,suplements,70,100.00
126,whey protein 5kg orange,suplements,70,180.00
127,whey protein isolado 900g orange,suplements,70,40.00
